datetime,high,low,average
2016-06-20 23:00:20,1041.87,1019.58,1031.26
2016-06-21 00:00:24,1025.58,980.85,1003.07
2016-06-21 01:00:24,995.07,975.12,986.88
2016-06-21 02:00:21,994.19,970.21,980.95
2016-06-21 03:00:21,988.63,970.14,980.68
2016-06-21 04:00:23,992.24,983.68,989.49
2016-06-21 05:00:27,991.04,981.16,987.64
2016-06-21 06:00:27,984.74,975.0,979.32
2016-06-21 07:00:28,984.07,974.99,980.93
2016-06-21 08:00:29,984.1,975.52,981.16
2016-06-21 09:00:23,982.72,982.3,982.46
2016-06-21 10:00:24,982.35,966.36,975.96
2016-06-21 11:00:25,966.36,957.38,963.06
2016-06-21 12:00:29,962.73,933.39,947.79
2016-06-21 13:00:21,960.02,923.82,941.33
2016-06-21 14:00:23,929.32,919.32,923.24
2016-06-21 15:00:24,954.07,922.91,949.64
2016-06-21 16:00:26,954.52,928.75,945.38
2016-06-21 17:00:28,956.29,952.35,954.23
2016-06-21 18:00:29,952.3,920.45,927.85
2016-06-21 19:00:23,950.83,914.45,921.81
2016-06-21 20:00:25,950.66,910.48,942.50
2016-06-21 21:00:27,925.6,904.72,918.93
2016-06-21 22:00:28,904.73,898.33,901.53
2016-06-21 23:00:23,913.75,899.62,903.92
2016-06-22 00:00:23,935.9,911.93,919.20
2016-06-22 01:00:29,943.27,920.38,931.10
2016-06-22 02:00:24,930.62,920.4,928.32
2016-06-22 03:00:29,931.45,922.12,929.40
2016-06-22 04:00:29,929.37,920.55,927.27
2016-06-22 05:00:28,927.44,914.02,917.68
2016-06-22 06:00:28,917.46,911.0,915.86
2016-06-22 07:00:20,923.69,910.65,919.93
2016-06-22 08:00:22,919.39,919.03,919.17
2016-06-22 09:00:24,924.93,919.03,922.42
2016-06-22 10:00:25,926.09,916.31,922.29
2016-06-22 11:00:26,917.0,916.04,916.23
2016-06-22 12:00:29,921.44,907.89,915.74
2016-06-22 13:00:19,921.44,913.13,917.53
2016-06-22 14:00:25,920.11,913.0,916.14
2016-06-22 15:00:24,920.09,904.92,913.53
2016-06-22 16:00:27,907.44,877.98,897.26
2016-06-22 17:00:28,880.03,877.96,878.68
2016-06-22 18:00:23,881.52,873.12,878.12
2016-06-22 19:00:25,886.04,881.58,882.18
2016-06-22 20:00:29,889.63,875.53,882.02
2016-06-22 21:00:21,879.91,870.4,873.53
2016-06-22 21:59:49,880.11,849.18,873.90
2016-06-22 22:59:56,859.23,827.96,841.97
2016-06-22 23:59:50,843.84,826.94,838.50
2016-06-23 00:59:57,830.19,771.91,810.21
2016-06-23 01:59:54,790.62,763.54,778.21
2016-06-23 02:59:50,802.45,783.67,790.60
2016-06-23 03:59:56,802.54,772.57,784.93
2016-06-23 04:59:57,781.11,772.45,778.66
2016-06-23 05:59:49,791.83,772.15,780.65
2016-06-23 06:59:52,802.94,783.73,791.83
2016-06-23 07:59:55,804.58,787.64,796.90
2016-06-23 08:59:57,804.58,787.56,794.28
2016-06-23 09:59:59,803.7,788.32,794.58
2016-06-23 10:59:51,804.56,794.32,801.00
2016-06-23 11:59:51,804.92,791.5,798.89
2016-06-23 12:59:55,799.48,786.93,788.75
2016-06-23 13:59:56,799.13,786.79,796.90
2016-06-23 14:59:58,786.79,775.07,778.71
2016-06-23 15:59:55,779.81,774.73,776.12
2016-06-23 16:59:55,804.79,779.85,799.17
2016-06-23 17:59:49,815.63,803.88,807.38
2016-06-23 18:59:58,815.8,815.54,815.64
2016-06-23 19:59:53,822.89,809.76,819.76
2016-06-23 20:59:51,823.76,809.7,816.47
2016-06-23 21:59:51,842.22,823.73,834.78
2016-06-23 22:59:55,851.93,838.31,845.80
2016-06-23 23:59:56,852.26,842.61,847.27
2016-06-24 00:59:59,875.71,852.26,862.32
2016-06-24 01:59:58,889.83,857.41,870.91
2016-06-24 02:59:49,935.99,876.35,900.37
2016-06-24 03:59:52,1043.38,922.77,956.41
2016-06-24 04:59:53,1067.53,998.19,1037.54
2016-06-24 05:59:51,978.34,918.81,943.15
2016-06-24 06:59:54,946.5,921.21,929.46
2016-06-24 07:59:51,943.99,923.29,932.39
2016-06-24 08:59:55,945.88,930.43,934.73
2016-06-24 09:59:57,945.93,930.85,935.35
2016-06-24 10:59:52,947.42,921.75,933.21
2016-06-24 11:59:51,933.65,914.04,921.52
2016-06-24 12:59:53,924.76,914.07,919.90
2016-06-24 13:59:55,916.73,916.27,916.59
2016-06-24 14:59:56,917.39,909.66,915.34
2016-06-24 15:59:50,902.95,902.39,902.62
2016-06-24 16:59:52,902.39,898.66,899.89
2016-06-24 17:59:52,899.12,876.14,892.75
2016-06-24 18:59:56,898.93,898.59,898.66
2016-06-24 19:59:52,916.94,898.71,911.37
2016-06-24 20:59:53,916.81,907.74,912.76
2016-06-24 21:59:53,907.95,907.28,907.59
2016-06-24 22:59:54,912.88,909.77,911.30
2016-06-24 23:59:54,920.42,912.91,915.57
2016-06-25 00:59:57,952.86,914.46,934.46
2016-06-25 01:59:51,958.51,946.86,953.51
2016-06-25 02:59:52,958.26,954.31,957.31
2016-06-25 03:59:55,958.57,951.35,954.61
2016-06-25 04:59:57,954.47,950.96,952.83
2016-06-25 05:59:59,952.03,945.82,948.86
2016-06-25 06:59:53,953.98,949.92,952.80
2016-06-25 07:59:51,954.72,946.71,951.00
2016-06-25 08:59:55,949.97,946.31,947.64
2016-06-25 09:59:56,949.95,941.66,945.08
2016-06-25 10:59:59,942.12,940.86,941.30
2016-06-25 11:59:52,943.1,942.42,942.89
2016-06-25 12:59:54,949.38,943.14,947.56
2016-06-25 13:59:55,951.42,942.06,946.26
2016-06-25 14:59:56,952.67,952.19,952.61
2016-06-25 15:59:52,952.81,927.0,946.41
2016-06-25 16:59:53,928.22,897.06,913.39
2016-06-25 17:59:57,918.26,897.06,917.72
2016-06-25 18:59:52,918.11,918.03,918.07
2016-06-25 19:59:54,921.63,918.07,919.61
2016-06-25 20:59:56,924.19,922.16,923.94
2016-06-25 21:59:57,936.61,924.05,929.00
2016-06-25 22:59:57,939.27,936.61,937.68
2016-06-25 23:59:53,938.02,937.32,937.76
2016-06-26 00:59:56,944.06,937.72,940.66
2016-06-26 01:59:51,947.46,936.44,943.13
2016-06-26 02:59:53,935.56,930.5,933.98
2016-06-26 03:59:58,930.5,919.18,923.40
2016-06-26 04:59:56,919.18,903.71,906.18
2016-06-26 05:59:55,920.48,902.71,914.31
2016-06-26 06:59:58,918.18,902.83,911.28
2016-06-26 07:59:51,924.54,902.91,913.66
2016-06-26 08:59:57,921.19,902.91,919.90
2016-06-26 09:59:50,921.51,914.94,917.08
2016-06-26 10:59:53,915.12,907.4,911.07
2016-06-26 11:59:54,913.54,891.2,904.04
2016-06-26 12:59:57,908.46,875.15,887.17
2016-06-26 13:59:51,908.67,871.84,899.40
2016-06-26 14:59:53,908.49,908.23,908.42
2016-06-26 15:59:56,908.22,907.78,908.08
2016-06-26 16:59:50,908.48,908.17,908.28
2016-06-26 17:59:51,909.2,908.35,908.98
2016-06-26 18:59:56,908.78,908.55,908.62
2016-06-26 19:59:58,914.98,908.21,911.93
2016-06-26 20:59:51,914.34,895.32,908.51
2016-06-26 21:59:52,911.82,910.36,911.21
2016-06-26 22:59:53,911.12,903.62,905.34
2016-06-26 23:59:56,904.26,884.26,895.99
2016-06-27 00:59:49,900.78,878.96,888.31
2016-06-27 01:59:50,906.08,893.77,901.86
2016-06-27 02:59:54,903.91,893.49,898.46
2016-06-27 03:59:55,902.77,895.53,897.20
2016-06-27 04:59:59,910.36,886.99,899.74
2016-06-27 05:59:54,911.9,901.52,906.28
2016-06-27 06:59:55,909.35,900.47,906.02
2016-06-27 07:59:56,914.97,899.87,907.96
2016-06-27 08:59:59,911.17,898.34,900.43
