datetime,high,low,average
2016-06-18 20:00:23,6414.41,6407.64,6412.52
2016-06-18 21:00:26,6407.64,6368.29,6387.97
2016-06-18 22:00:20,6368.29,6368.29,6368.29
2016-06-18 23:00:22,6368.46,6368.29,6368.35
2016-06-19 00:00:27,6368.46,6368.46,6368.46
2016-06-19 01:00:26,6411.84,6368.46,6406.55
2016-06-19 02:00:20,6422.47,6411.84,6414.42
2016-06-19 03:00:21,6417.75,6417.75,6417.75
2016-06-19 04:00:26,6417.75,6409.94,6415.93
2016-06-19 05:00:21,6409.94,6409.94,6409.94
2016-06-19 06:00:21,6413.38,6409.94,6411.14
2016-06-19 07:00:26,6413.38,6331.39,6394.75
2016-06-19 08:00:25,6331.39,6331.39,6331.39
2016-06-19 09:00:29,6342.0,6331.39,6337.79
2016-06-19 10:00:23,6342.0,6342.0,6342.00
2016-06-19 11:00:23,6372.22,6342.0,6369.41
2016-06-19 12:00:29,6372.22,6356.0,6370.33
2016-06-19 13:00:24,6356.0,6334.22,6338.27
2016-06-19 14:00:28,6334.22,6334.22,6334.22
2016-06-19 15:00:28,6334.22,6334.22,6334.22
2016-06-19 16:00:22,6392.37,6334.22,6343.47
2016-06-19 17:00:25,6484.02,6439.95,6468.94
2016-06-19 18:00:29,6479.55,6475.38,6476.23
2016-06-19 19:00:25,6533.05,6479.55,6493.56
2016-06-19 20:00:23,6533.05,6529.52,6529.69
2016-06-19 21:00:28,6539.47,6529.52,6535.92
2016-06-19 22:00:28,6607.8,6539.47,6549.00
2016-06-19 23:00:29,6607.8,6607.8,6607.80
2016-06-20 00:00:22,6607.8,6607.8,6607.80
2016-06-20 01:00:25,6607.8,6607.8,6607.80
2016-06-20 02:00:27,6607.8,6607.8,6607.80
2016-06-20 03:00:28,6607.8,6607.8,6607.80
2016-06-20 04:00:20,6607.8,6480.21,6579.58
2016-06-20 05:00:25,6448.64,6387.67,6406.20
2016-06-20 06:00:27,6498.16,6387.67,6486.37
2016-06-20 07:00:21,6497.46,6496.14,6496.26
2016-06-20 08:00:23,6497.46,6494.48,6495.97
2016-06-20 09:00:22,6494.48,6455.57,6486.04
2016-06-20 10:00:24,6455.57,6455.57,6455.57
2016-06-20 11:00:27,6455.57,6451.84,6454.01
2016-06-20 12:00:30,6451.84,6450.12,6450.64
2016-06-20 13:00:22,6452.33,6450.08,6451.13
2016-06-20 14:00:23,6452.33,6446.64,6448.96
2016-06-20 15:00:24,6446.64,6442.07,6443.63
2016-06-20 16:00:26,6460.37,6442.07,6450.36
2016-06-20 17:00:29,6459.7,6439.46,6458.54
2016-06-20 18:00:20,6439.46,6430.56,6431.06
2016-06-20 19:00:23,6430.56,6356.7,6376.40
2016-06-20 20:00:26,6356.7,6351.74,6353.67
2016-06-20 21:00:29,6375.73,6345.39,6354.30
2016-06-20 22:00:28,6375.73,6375.73,6375.73
2016-06-20 23:00:20,6375.73,6353.09,6359.05
2016-06-21 00:00:24,6354.78,6353.73,6354.26
2016-06-21 01:00:24,6353.73,6345.28,6349.37
2016-06-21 02:00:21,6346.65,6343.1,6344.17
2016-06-21 03:00:21,6349.72,6343.1,6346.97
2016-06-21 04:00:23,6347.04,6347.04,6347.04
2016-06-21 05:00:27,6347.04,6151.79,6278.93
2016-06-21 06:00:27,6165.63,6151.79,6157.94
2016-06-21 07:00:28,6226.66,6164.75,6214.09
2016-06-21 08:00:29,6220.18,6218.17,6219.25
